Id,Url,Brand,Model,Year,EngineVolume,Power,Drive,Mileage,Price
2165,https://blagoveshchensk.drom.ru/infiniti/qx60/49112778.html,Infiniti,QX60,2014,2.5,231,4WD,110000.0,2100000
2166,https://cheboksary.drom.ru/toyota/rav4/49146948.html,Toyota,RAV4,2011,2.0,158,передний,245000.0,1050000
2167,https://spb.drom.ru/mazda/xedos_6/49146947.html,Mazda,Xedos 6,1992,2.0,144,передний,180000.0,59000
2168,https://petropavlovsk-kamchatskiy.drom.ru/toyota/passo/49146946.html,Toyota,Passo,2007,1.0,71,4WD,200000.0,380000
2169,https://vladivostok.drom.ru/honda/stepwgn/48600477.html,Honda,Stepwgn,2017,1.5,150,передний,128000.0,1475000
2170,https://usoliye-sibirskoe.drom.ru/toyota/mark_ii/49146945.html,Toyota,Mark II,1990,2.5,180,задний,300000.0,120000
2171,https://chelyabinsk.drom.ru/lada/2115/49043762.html,Лада,2115 Самара,2007,1.5,76,передний,213600.0,139000
2172,https://omsk.drom.ru/volkswagen/touareg/48238417.html,Volkswagen,Touareg,2010,3.6,280,4WD,205000.0,950000
2173,https://tyumen.drom.ru/chevrolet/lacetti/48903682.html,Chevrolet,Lacetti,2012,1.4,95,передний,159000.0,415000
2174,https://irkutsk.drom.ru/hyundai/solaris/49042903.html,Hyundai,Solaris,2012,1.6,123,передний,150000.0,615000
2175,https://krasnodar.drom.ru/volkswagen/polo/48425398.html,Volkswagen,Polo,2013,1.6,105,передний,147000.0,570000
2176,https://novosibirsk.drom.ru/toyota/corolla_ceres/49146929.html,Toyota,Corolla Ceres,1994,1.6,115,передний,344000.0,235000
2177,https://yuzhno-sakhalinsk.drom.ru/toyota/land_cruiser_prado/49146832.html,Toyota,Land Cruiser Prado,2019,2.8,177,4WD,35000.0,4100000
2179,https://omsk.drom.ru/honda/accord/47985183.html,Honda,Accord,2016,2.4,189,передний,78000.0,1649000
2180,https://krasnoyarsk.drom.ru/volkswagen/polo/48913917.html,Volkswagen,Polo,2014,1.6,105,передний,114000.0,797000
2181,https://surgut.drom.ru/chevrolet/lanos/49146940.html,Chevrolet,Lanos,2007,1.5,86,передний,221723.0,120000
2182,https://krasnogorsk.drom.ru/hyundai/genesis/49146939.html,Hyundai,Genesis,2015,3.0,249,4WD,181469.0,1600000
2183,https://krasnoyarsk.drom.ru/mitsubishi/outlander/48788404.html,Mitsubishi,Outlander,2012,2.4,167,4WD,148000.0,1297000
2184,https://krasnoyarsk.drom.ru/honda/stepwgn/49146884.html,Honda,Stepwgn,2018,1.5,150,передний,42000.0,2160000
2185,https://vladivostok.drom.ru/daihatsu/sonica/48612258.html,Daihatsu,Sonica,2008,0.7,64,передний,144630.0,340000
2186,https://blagoveshchensk.drom.ru/honda/insight/49033049.html,Honda,Insight,2009,1.3,88,передний,91000.0,640000
2187,https://krasnoyarsk.drom.ru/volkswagen/touareg/48746860.html,Volkswagen,Touareg,2014,3.6,249,4WD,120000.0,2547000
2188,https://tyumen.drom.ru/toyota/auris/48395938.html,Toyota,Auris,2008,1.6,124,передний,160000.0,565000
2189,https://chita.drom.ru/audi/a6_allroad_quattro/49146937.html,Audi,A6 allroad quattro,2001,2.7,250,4WD,180000.0,150000
2190,https://krasnodar.drom.ru/nissan/cube/49146936.html,Nissan,Cube,1998,1.3,82,передний,230000.0,200000
2191,https://krasnoyarsk.drom.ru/volkswagen/polo/48632253.html,Volkswagen,Polo,2020,1.6,90,передний,63000.0,917000
2192,https://minusinsk.drom.ru/lada/priora/49146935.html,Лада,Приора,2009,1.6,98,передний,267000.0,250000
2193,https://novokuznetsk.drom.ru/lifan/breez/49146880.html,Lifan,Breez,2010,1.6,106,передний,120000.0,165000
2194,https://borodino.drom.ru/honda/shuttle/49146899.html,Honda,Shuttle,2018,1.5,110,передний,51000.0,1250000
2195,https://irkutsk.drom.ru/gaz/31105_volga/47899346.html,ГАЗ,31105 Волга,2005,2.4,95,задний,270144.0,30000
2196,https://volgograd.drom.ru/hyundai/elantra/48776274.html,Hyundai,Elantra,2002,2.0,139,передний,156660.0,339000
2197,https://krasnoyarsk.drom.ru/toyota/camry/49079295.html,Toyota,Camry,2004,3.0,186,передний,180000.0,749000
2198,https://tyumen.drom.ru/toyota/corona/49145728.html,Toyota,Corona,1990,1.5,94,передний,350000.0,85000
2199,https://krasnodar.drom.ru/bmw/x7/49146932.html,BMW,X7,2019,3.0,400,4WD,78000.0,8750000
2200,https://novorossiysk.drom.ru/lada/2109/49146933.html,Лада,2109,2003,1.5,78,передний,230000.0,82000
2201,https://krasnoyarsk.drom.ru/toyota/land_cruiser_prado/49105854.html,Toyota,Land Cruiser Prado,2018,4.0,249,4WD,70000.0,4837000
2202,https://barnaul.drom.ru/toyota/prius/47004612.html,Toyota,Prius,2018,1.8,98,передний,74000.0,1500000
2203,https://volgograd.drom.ru/opel/corsa/48800860.html,Opel,Corsa,2007,1.2,80,передний,123785.0,305000
2206,https://barnaul.drom.ru/nissan/note/48501872.html,Nissan,Note,2017,1.2,79,передний,104000.0,1255000
2207,https://nizhniy-novgorod.drom.ru/lada/2110/48470835.html,Лада,2110,2004,1.5,91,передний,250000.0,33000
2208,https://voronezh.drom.ru/subaru/outback/48947643.html,Subaru,Outback,2018,2.5,175,4WD,72000.0,1990000
2209,https://nizhniy-novgorod.drom.ru/lexus/gs300/48470825.html,Lexus,GS300,2008,3.0,249,задний,195000.0,750000
2210,https://barnaul.drom.ru/toyota/vista/49146928.html,Toyota,Vista,1995,1.8,125,передний,327666.0,172000
2211,https://zima.drom.ru/lada/2105/49145090.html,Лада,2105,2001,1.5,71,задний,38000.0,70000
2212,https://ekaterinburg.drom.ru/daihatsu/pyzar/49146925.html,Daihatsu,Pyzar,1996,1.5,100,передний,157000.0,170000
2213,https://kimry.drom.ru/lada/2107/49146924.html,Лада,2107,1997,1.6,75,задний,71000.0,65000
2215,https://simferopol.drom.ru/peugeot/308/49146922.html,Peugeot,308,2008,1.6,120,передний,190000.0,280000
2216,https://yakutsk.drom.ru/toyota/noah/49146870.html,Toyota,Noah,2015,2.0,152,передний,111000.0,1700000
2217,https://moscow.drom.ru/honda/n-box/49146887.html,Honda,N-BOX,2017,0.7,64,передний,103000.0,1100000
2218,https://stavropol.drom.ru/lada/granta/48470441.html,Лада,Гранта,2014,1.6,87,передний,140000.0,369000
2219,https://kamen-na-obi.drom.ru/toyota/allion/49146879.html,Toyota,Allion,2002,1.8,132,передний,400000.0,267000
2220,https://chelyabinsk.drom.ru/lada/largus_cross/49146921.html,Лада,Ларгус Кросс,2021,1.6,106,передний,46000.0,1449700
2221,https://ekaterinburg.drom.ru/subaru/outback/49146919.html,Subaru,Outback,2022,2.5,188,4WD,9.0,4900000
2222,https://karasuk.drom.ru/toyota/corolla_fielder/48702966.html,Toyota,Corolla Fielder,2018,1.5,109,передний,45000.0,1195000
2223,https://vladivostok.drom.ru/lexus/ct200h/49146410.html,Lexus,CT200h,2011,1.8,99,передний,147000.0,1099000
2224,https://volgograd.drom.ru/lexus/lx500d/48467404.html,Lexus,LX500d,2022,3.3,299,4WD,62.0,17000000
2225,https://barnaul.drom.ru/lexus/gx470/48635550.html,Lexus,GX470,2005,4.7,263,4WD,178000.0,2050000
2226,https://tomsk.drom.ru/toyota/rav4/48014186.html,Toyota,RAV4,1999,2.0,135,4WD,317039.0,460000
2227,https://zelenograd.drom.ru/fiat/punto/49146918.html,Fiat,Punto,2008,1.4,77,передний,105000.0,280000
2228,https://novoaltaysk.drom.ru/lada/kalina/49146917.html,Лада,Калина,2006,1.6,81,передний,234000.0,95000
2230,https://spb.drom.ru/volkswagen/golf/49146915.html,Volkswagen,Golf,2000,1.6,105,передний,424000.0,325000
2231,https://rostov-na-donu.drom.ru/audi/a5/49146914.html,Audi,A5,2013,1.8,170,передний,107300.0,1150000
2232,https://krasnoyarsk.drom.ru/toyota/sienta/47070252.html,Toyota,Sienta,2012,1.5,110,передний,77350.0,765000
2233,https://tynda.drom.ru/toyota/camry_prominent/48153241.html,Toyota,Camry Prominent,1992,2.0,140,передний,181111.0,300000
2234,https://ust-labinsk.drom.ru/chevrolet/lacetti/48904211.html,Chevrolet,Lacetti,2008,1.4,95,передний,324566.0,260000
2235,https://blagoveshchensk.drom.ru/toyota/vitz/48495548.html,Toyota,Vitz,2009,1.0,71,передний,103000.0,525000
2236,https://irkutsk.drom.ru/toyota/allion/49146910.html,Toyota,Allion,2004,1.8,132,передний,366600.0,460000
2237,https://kirov.drom.ru/lexus/nx200/49146907.html,Lexus,NX200,2015,2.0,150,4WD,111810.0,2250000
2238,https://progress.drom.ru/toyota/land_cruiser_prado/49146908.html,Toyota,Land Cruiser Prado,2015,2.7,163,4WD,20000.0,3150000
2239,https://dalnegorsk.drom.ru/mitsubishi/pajero/49146906.html,Mitsubishi,Pajero,1997,2.4,145,4WD,170000.0,700000
2240,https://spb.drom.ru/opel/vectra/49146905.html,Opel,Vectra,1998,2.5,170,передний,380000.0,105000
2241,https://vladivostok.drom.ru/subaru/forester/49146904.html,Subaru,Forester,2014,2.0,148,4WD,150000.0,1300000
2242,https://tyulgan.drom.ru/lada/2114/49146903.html,Лада,2114 Самара,2003,1.5,77,передний,190000.0,130000
2243,https://rostov-na-donu.drom.ru/kia/cerato/49146902.html,Kia,Cerato,2021,1.6,128,передний,48000.0,1850000
2244,https://nizhniy-tagil.drom.ru/lada/2114/49146901.html,Лада,2114 Самара,2004,1.5,77,передний,290000.0,100000
2245,https://irkutsk.drom.ru/lexus/rx300/47748255.html,Lexus,RX300,2000,3.0,197,4WD,227089.0,610000
2246,https://volgograd.drom.ru/citroen/berlingo/48464873.html,Citroen,Berlingo,2011,1.6,120,передний,200000.0,640000
2247,https://volgograd.drom.ru/renault/koleos/48464734.html,Renault,Koleos,2013,2.0,150,4WD,185000.0,1100000
2248,https://tyumen.drom.ru/renault/koleos/48733329.html,Renault,Koleos,2019,2.0,177,4WD,147301.0,1950000
2250,https://tynda.drom.ru/mazda/axela/49072716.html,Mazda,Axela,2008,1.5,114,передний,184000.0,485000
2251,https://volgograd.drom.ru/toyota/rav4/48467230.html,Toyota,RAV4,2022,2.5,199,4WD,20.0,4520000
2252,https://krasnoyarsk.drom.ru/suzuki/grand_vitara/48969246.html,Suzuki,Grand Vitara,2011,2.0,140,4WD,203000.0,950000
2253,https://krasnodar.drom.ru/ford/focus/49146896.html,Ford,Focus,2001,2.0,130,передний,198000.0,250000
2255,https://volgograd.drom.ru/ford/focus/48464573.html,Ford,Focus,2011,1.6,105,передний,78000.0,650000
2256,https://barnaul.drom.ru/toyota/corolla/49146894.html,Toyota,Corolla,2007,1.6,124,передний,168300.0,679000
2367,https://lesozavodsk.drom.ru/toyota/camry/49011875.html,Toyota,Camry,2016,2.5,160,передний,172000.0,1490000
2368,https://krasnodar.drom.ru/bmw/x6/49146833.html,BMW,X6,2018,3.0,249,4WD,132000.0,4400000
2369,https://ulan-ude.drom.ru/nissan/teana/48585952.html,Nissan,Teana,2012,2.5,182,передний,263482.0,1000000
2370,https://mamontovo.drom.ru/chevrolet/epica/49146830.html,Chevrolet,Epica,2011,2.0,143,передний,194000.0,550000
2371,https://ulan-ude.drom.ru/toyota/c-hr/49146673.html,Toyota,C-HR,2017,1.8,98,передний,81000.0,1820000
2372,https://krasnodar.drom.ru/nissan/teana/48988728.html,Nissan,Teana,2009,2.5,182,передний,187000.0,840000
2373,https://krasnoyarsk.drom.ru/nissan/qashqai/48242980.html,Nissan,Qashqai,2014,2.0,144,передний,132000.0,1299000
2374,https://chita.drom.ru/toyota/harrier/48654467.html,Toyota,Harrier,2001,3.0,220,4WD,285000.0,700000
2375,https://omsk.drom.ru/toyota/corolla/48714467.html,Toyota,Corolla,2008,1.6,124,передний,175000.0,666000
2376,https://vladivostok.drom.ru/honda/fit/48772621.html,Honda,Fit,2010,1.3,99,передний,217000.0,480000
2377,https://krasnoyarsk.drom.ru/mitsubishi/pajero/48987236.html,Mitsubishi,Pajero,2019,3.8,243,4WD,34.0,3257000
2378,https://belogorsk.drom.ru/honda/inspire/49108617.html,Honda,Inspire,1999,3.2,225,передний,290000.0,300000
2379,https://krasnoyarsk.drom.ru/nissan/bluebird_sylphy/49146824.html,Nissan,Bluebird Sylphy,2001,1.5,105,передний,250000.0,355000
2380,https://krasnodar.drom.ru/bmw/x6/49146820.html,BMW,X6,2009,3.0,245,4WD,191000.0,1300000
2381,https://tikhoretsk.drom.ru/hyundai/accent/49146720.html,Hyundai,Accent,2012,1.5,102,передний,131550.0,510000
2382,https://vladivostok.drom.ru/honda/fit/49146818.html,Honda,Fit,2014,1.5,110,передний,123000.0,920000
2383,https://omsk.drom.ru/lada/kalina/49146819.html,Лада,Калина,2013,1.6,98,передний,68000.0,475000
2384,https://novosibirsk.drom.ru/nissan/note/49146556.html,Nissan,Note,2013,1.2,98,передний,111000.0,710000
2385,https://barnaul.drom.ru/nissan/fuga/49146754.html,Nissan,Fuga,2010,3.7,333,задний,160000.0,1400000
2386,https://krasnoyarsk.drom.ru/skoda/karoq/49146816.html,Skoda,Karoq,2022,1.4,150,4WD,19000.0,2890000
2387,https://novosibirsk.drom.ru/infiniti/fx37/49146817.html,Infiniti,FX37,2010,3.7,333,4WD,171500.0,1320000
2388,https://habarovsk.drom.ru/lexus/rx300/49061386.html,Lexus,RX300,2018,2.0,238,передний,43000.0,3750000
2389,https://krasnodar.drom.ru/honda/fit_shuttle/49146767.html,Honda,Fit Shuttle,2012,1.5,120,передний,121000.0,1080000
2390,https://simferopol.drom.ru/skoda/octavia/49146814.html,Skoda,Octavia,2019,1.8,180,передний,78100.0,2450000
2391,https://alushta.drom.ru/nissan/almera/49146813.html,Nissan,Almera,2003,1.5,98,передний,321000.0,200000
2392,https://moscow.drom.ru/mercedes-benz/e-class/49146812.html,Mercedes-Benz,E-Class,2019,2.0,150,задний,249000.0,3130000
2393,https://rostov-na-donu.drom.ru/kia/rio/49146811.html,Kia,Rio,2015,1.4,107,передний,148000.0,690000
2395,https://ekaterinburg.drom.ru/infiniti/qx80/47092840.html,Infiniti,QX80,2014,5.6,405,4WD,138000.0,2470000
2397,https://tyumen.drom.ru/toyota/hilux_pick_up/46943070.html,Toyota,Hilux,2018,2.8,177,4WD,265000.0,2750000
2398,https://novosibirsk.drom.ru/honda/odyssey/49146791.html,Honda,Odyssey,1998,2.3,150,4WD,250000.0,235000
2400,https://chita.drom.ru/suzuki/solio/49146806.html,Suzuki,Solio,2017,1.2,91,передний,76000.0,779000
2401,https://ussuriisk.drom.ru/toyota/prius/49146807.html,Toyota,Prius,2011,1.8,99,передний,191000.0,900000
2402,https://nizhniy-novgorod.drom.ru/lada/priora/49146804.html,Лада,Приора,2013,1.6,98,передний,113000.0,385000
2403,https://omsk.drom.ru/lada/2106/49146805.html,Лада,2106,1989,1.3,64,задний,9700.0,40000
2404,https://barnaul.drom.ru/toyota/camry/49146795.html,Toyota,Camry,2008,3.5,277,передний,298631.0,850000
2405,https://barnaul.drom.ru/toyota/land_cruiser_prado/48877028.html,Toyota,Land Cruiser Prado,2008,4.0,249,4WD,185000.0,2150000
2406,https://vologda.drom.ru/volkswagen/passat/49146803.html,Volkswagen,Passat,1998,1.6,100,передний,337950.0,100000
2407,https://ekaterinburg.drom.ru/audi/a7/47608463.html,Audi,A7,2011,2.8,204,4WD,98000.0,1590000
2408,https://yakutsk.drom.ru/toyota/land_cruiser/49146759.html,Toyota,Land Cruiser,2008,4.7,288,4WD,216000.0,2500000
2409,https://vladivostok.drom.ru/honda/insight/49146797.html,Honda,Insight,2009,1.3,88,передний,75000.0,625000
2410,https://irkutsk.drom.ru/toyota/ractis/49146524.html,Toyota,Ractis,2010,1.5,109,передний,112000.0,860000
2411,https://novokuznetsk.drom.ru/mazda/bongo/48768712.html,Mazda,Bongo,1992,1.8,115,задний,100000.0,370000
2412,https://prokopyevsk.drom.ru/nissan/sunny/49146782.html,Nissan,Sunny,2000,1.5,105,передний,250000.0,219000
2413,https://perm.drom.ru/lada/kalina_sport/49146802.html,Лада,Калина Спорт,2012,1.6,98,передний,130000.0,250000
2414,https://tyumen.drom.ru/toyota/succeed/49146744.html,Toyota,Succeed,2008,1.5,109,передний,119500.0,497000
2415,https://nizhniy-tagil.drom.ru/daewoo/nexia/49146801.html,Daewoo,Nexia,1997,1.5,75,передний,100000.0,75000
2416,https://ekaterinburg.drom.ru/chevrolet/lanos/49146800.html,Chevrolet,Lanos,2007,1.5,86,передний,214000.0,147000
2417,https://tomsk.drom.ru/lada/2105/49146760.html,Лада,2105,2011,1.6,72,задний,117000.0,98000
2418,https://dzhankoy.drom.ru/lada/xray/49146799.html,Лада,Х-рей,2016,1.6,106,передний,66000.0,730000
2420,https://vladivostok.drom.ru/honda/vezel/48318423.html,Honda,Vezel,2014,1.5,132,4WD,145000.0,1245000
2421,https://moscow.drom.ru/honda/n-box/49146682.html,Honda,N-BOX,2017,0.7,64,передний,120000.0,1080000
2422,https://novosibirsk.drom.ru/bmw/5-series/49146692.html,BMW,5-Series,2012,2.0,245,4WD,151151.0,1690000
2423,https://pskov.drom.ru/ford/focus/49146796.html,Ford,Focus,2019,2.0,150,передний,83910.0,1850000
2424,https://cheremhovo.drom.ru/land_rover/discovery/49050811.html,Land Rover,Discovery,2015,3.0,211,4WD,154000.0,2950000
2425,https://biysk.drom.ru/suzuki/grand_vitara_xl-7/46747450.html,Suzuki,Grand Vitara XL-7,2001,2.7,173,4WD,166000.0,499999
2427,https://vladivostok.drom.ru/toyota/premio/48995378.html,Toyota,Premio,2012,1.5,110,передний,80000.0,1025000
2428,https://novosibirsk.drom.ru/toyota/land_cruiser_prado/48834434.html,Toyota,Land Cruiser Prado,2007,4.0,249,4WD,335804.0,1580000
2429,https://slavyansk-na-kubani.drom.ru/volkswagen/touareg/49146794.html,Volkswagen,Touareg,2016,3.0,245,4WD,136000.0,3350000
2431,https://nefteyugansk.drom.ru/nissan/terrano/48999187.html,Nissan,Terrano,2020,2.0,143,4WD,69000.0,1700000
2432,https://vladivostok.drom.ru/toyota/rav4/49146717.html,Toyota,RAV4,2000,2.0,152,4WD,198979.0,550000
2433,https://moscow.drom.ru/kia/rio/49146790.html,Kia,Rio,2017,1.6,123,передний,171000.0,730000
2434,https://vladivostok.drom.ru/mazda/demio/48936024.html,Mazda,Demio,2017,1.3,92,4WD,71000.0,775000
2435,https://krymsk.drom.ru/lada/2110/49146788.html,Лада,2110,2002,1.5,78,передний,255412.0,80000
2436,https://simferopol.drom.ru/lada/2111/49146787.html,Лада,2111,2007,1.6,82,передний,150000.0,250000
2437,https://angarsk.drom.ru/toyota/ractis/47285311.html,Toyota,Ractis,2012,1.3,95,передний,107000.0,765000
2438,https://abakan.drom.ru/ford/focus/48600492.html,Ford,Focus,2011,2.0,150,передний,190000.0,719000
2439,https://chelyabinsk.drom.ru/mazda/mazda6/49146786.html,Mazda,Mazda6,2021,2.0,150,передний,24000.0,2450000
2440,https://izhevsk.drom.ru/nissan/qashqai/46363862.html,Nissan,Qashqai,2011,2.0,141,4WD,158000.0,860000
2441,https://novosibirsk.drom.ru/bmw/x5/47843569.html,BMW,X5,2011,3.0,306,4WD,158000.0,1899000
2442,https://vladivostok.drom.ru/toyota/land_cruiser/47990689.html,Toyota,Land Cruiser,2000,4.2,130,4WD,228000.0,1777000
2443,https://tomsk.drom.ru/toyota/vitz/48457847.html,Toyota,Vitz,2019,1.0,69,передний,16000.0,867000
2444,https://domodedovo.drom.ru/kia/sorento/49126827.html,Kia,Sorento,2009,2.4,175,4WD,229000.0,950000
2445,https://bakhchysaray.drom.ru/zaz/chance/49146783.html,ЗАЗ,Шанс,2010,1.5,86,передний,37000.0,300000
2446,https://tula.drom.ru/kia/pro_cee~d/49146779.html,Kia,ProCeed,2015,1.6,135,передний,91000.0,935000
2447,https://linyovo.drom.ru/lada/2115/49146780.html,Лада,2115 Самара,2007,1.6,81,передний,100.0,145000
2450,https://simferopol.drom.ru/bmw/x1/49146775.html,BMW,X1,2013,2.0,184,4WD,88000.0,1500000
2451,https://tyumen.drom.ru/lada/granta/49146774.html,Лада,Гранта,2015,1.6,87,передний,84200.0,420000
2452,https://blagoveshchensk.drom.ru/lexus/rx200t/46440542.html,Lexus,RX200t,2016,2.0,238,передний,100000.0,3050000
2453,https://chegdomyn.drom.ru/mitsubishi/pajero/47669867.html,Mitsubishi,Pajero,1992,2.5,105,4WD,200000.0,450000
2454,https://novokuznetsk.drom.ru/volkswagen/polo/47679673.html,Volkswagen,Polo,2010,1.6,105,передний,158000.0,390000
2455,https://ulan-ude.drom.ru/honda/fit/48613233.html,Honda,Fit,2011,1.3,88,передний,128000.0,725000
2456,https://krasnoyarsk.drom.ru/suzuki/sx4/48900911.html,Suzuki,SX4,2014,1.6,120,передний,110000.0,580000
2457,https://krasnoyarsk.drom.ru/ssang_yong/kyron/48901724.html,SsangYong,Kyron,2014,2.3,150,4WD,100000.0,450000
2458,https://vladivostok.drom.ru/toyota/land_cruiser_prado/49060377.html,Toyota,Land Cruiser Prado,2018,2.7,163,4WD,45000.0,3149000
2459,https://mezhdurechensk.drom.ru/nissan/sunny/48607003.html,Nissan,Sunny,1999,1.5,105,передний,483000.0,143000
